# ai-atlas vektor uji lintas bahasa — .Deckyx
# berkas: bayes.tsv
# keterbandingan: BitExact
# Teorema Bayes dua hipotesis: probabilitas bukti, posterior, rasio kemungkinan
# seluruh pecahan ditulis sebagai 16 digit heksadesimal pola bit IEEE-754
# kolom: prior_hex	likelihood_h_hex	likelihood_not_h_hex	evidence_hex	posterior_hex	likelihood_ratio_hex
3fefae147ae147ae	3f50624dd2f1a9fc	3f50624dd2f1a9fc	3f50624dd2f1a9fc	3fefae147ae147ae	3ff0000000000000
3fefae147ae147ae	3f50624dd2f1a9fc	3f947ae147ae147b	3f537f38c5436b90	3fea9f317a9f317a	3fa999999999999a
3fefae147ae147ae	3f50624dd2f1a9fc	3fb999999999999a	3f604d551d68c695	3fdfd6d58c389a5b	3f847ae147ae147b
3fefae147ae147ae	3f50624dd2f1a9fc	3fc999999999999a	3f687e7c06e19b95	3fd530cd7c25ac14	3f747ae147ae147b
3fefae147ae147ae	3f50624dd2f1a9fc	3fd999999999999a	3f747064ece9a2ca	3fc96510ee0b4958	3f647ae147ae147b
3fefae147ae147ae	3f50624dd2f1a9fc	3fe0000000000000	3f7888f861a60d4a	3fc527bf09d46844	3f60624dd2f1a9fc
3fefae147ae147ae	3f50624dd2f1a9fc	3fe8000000000000	3f81633482be8bc5	3fbdda01cf26e5be	3f55d867c3ece2a5
3fefae147ae147ae	3f50624dd2f1a9fc	3feccccccccccccd	3f8475a31a4bdba5	3fb95e8efdb195e3	3f523456789abcdf
3fefae147ae147ae	3f50624dd2f1a9fc	3fefae147ae147ae	3f864d7f0ed3d85f	3fb745d1745d1740	3f508cabb37565e2
3fefae147ae147ae	3f947ae147ae147b	3f50624dd2f1a9fc	3f9449129888f862	3feffbdd5df2d19c	4034000000000000
3fefae147ae147ae	3f947ae147ae147b	3f947ae147ae147b	3f947ae147ae147b	3fefae147ae147af	3ff0000000000000
3fefae147ae147ae	3f947ae147ae147b	3fb999999999999a	3f954c985f06f695	3fee762762762762	3fc9999999999999
3fefae147ae147ae	3f947ae147ae147b	3fc999999999999a	3f9652bd3c361135	3fed1070bbe3d106	3fb9999999999999
3fefae147ae147ae	3f947ae147ae147b	3fd999999999999a	3f985f06f6944675	3fea9f317a9f317a	3fa9999999999999
3fefae147ae147ae	3f947ae147ae147b	3fe0000000000000	3f99652bd3c36115	3fe98c6318c6318b	3fa47ae147ae147b
3fefae147ae147ae	3f947ae147ae147b	3fe8000000000000	3f9bf487fcb923a5	3fe7357357357356	3f9b4e81b4e81b4f
3fefae147ae147ae	3f947ae147ae147b	3feccccccccccccd	3f9d7dbf487fcb95	3fe5fffffffffffe	3f96c16c16c16c17
3fefae147ae147ae	3f947ae147ae147b	3fefae147ae147ae	3f9e69ad42c3c9f2	3fe5555555555554	3f94afd6a052bf5b
3fefae147ae147ae	3fb999999999999a	3f50624dd2f1a9fc	3fb958b827fa1a0d	3fefff2c301794a6	4059000000000000
3fefae147ae147ae	3fb999999999999a	3f947ae147ae147b	3fb9652bd3c36114	3fefef7bdef7bdef	4014000000000000
3fefae147ae147ae	3fb999999999999a	3fb999999999999a	3fb999999999999a	3fefae147ae147ae	3ff0000000000000
3fefae147ae147ae	3fb999999999999a	3fc999999999999a	3fb9db22d0e56042	3fef5dc83cd4e930	3fe0000000000000
3fefae147ae147ae	3fb999999999999a	3fd999999999999a	3fba5e353f7ced92	3feec1dd3431b570	3fd0000000000000
3fefae147ae147ae	3fb999999999999a	3fe0000000000000	3fba9fbe76c8b43a	3fee762762762762	3fc999999999999a
3fefae147ae147ae	3fb999999999999a	3fe8000000000000	3fbb4395810624de	3fedbf193d4bb7e3	3fc1111111111111
3fefae147ae147ae	3fb999999999999a	3feccccccccccccd	3fbba5e353f7ceda	3fed555555555555	3fbc71c71c71c71d
3fefae147ae147ae	3fb999999999999a	3fefae147ae147ae	3fbbe0ded288ce71	3fed1745d1745d17	3fb9dbcc48676f32
3fefae147ae147ae	3fc999999999999a	3f50624dd2f1a9fc	3fc958644523f680	3fefff9616ad4506	4069000000000000
3fefae147ae147ae	3fc999999999999a	3f947ae147ae147b	3fc95e9e1b089a03	3feff7bbcd5e49e1	4024000000000000
3fefae147ae147ae	3fc999999999999a	3fb999999999999a	3fc978d4fdf3b646	3fefd6d58c389a5f	4000000000000000
3fefae147ae147ae	3fc999999999999a	3fc999999999999a	3fc999999999999a	3fefae147ae147ae	3ff0000000000000
3fefae147ae147ae	3fc999999999999a	3fd999999999999a	3fc9db22d0e56042	3fef5dc83cd4e930	3fe0000000000000
3fefae147ae147ae	3fc999999999999a	3fe0000000000000	3fc9fbe76c8b4396	3fef363a0285acc5	3fd999999999999a
3fefae147ae147ae	3fc999999999999a	3fe8000000000000	3fca4dd2f1a9fbe8	3feed5059b184abe	3fd1111111111111
3fefae147ae147ae	3fc999999999999a	3feccccccccccccd	3fca7ef9db22d0e6	3fee9bd37a6f4de9	3fcc71c71c71c71d
3fefae147ae147ae	3fc999999999999a	3fefae147ae147ae	3fca9c779a6b50b2	3fee79e79e79e79e	3fc9dbcc48676f32
3fefae147ae147ae	3fd999999999999a	3f50624dd2f1a9fc	3fd9583a53b8e4b9	3fefffcb0afeff7d	4079000000000000
3fefae147ae147ae	3fd999999999999a	3f947ae147ae147b	3fd95b573eab367a	3feffbdd5df2d19c	4034000000000000
3fefae147ae147ae	3fd999999999999a	3fb999999999999a	3fd96872b020c49c	3fefeb5d805289ff	4010000000000000
3fefae147ae147ae	3fd999999999999a	3fc999999999999a	3fd978d4fdf3b646	3fefd6d58c389a5f	4000000000000000
3fefae147ae147ae	3fd999999999999a	3fd999999999999a	3fd999999999999a	3fefae147ae147ae	3ff0000000000000
3fefae147ae147ae	3fd999999999999a	3fe0000000000000	3fd9a9fbe76c8b44	3fef99daf8fa411e	3fe999999999999a
3fefae147ae147ae	3fd999999999999a	3fe8000000000000	3fd9d2f1a9fbe76d	3fef67bb7ac40b6b	3fe1111111111111
3fefae147ae147ae	3fd999999999999a	3feccccccccccccd	3fd9eb851eb851ec	3fef49f49f49f49f	3fdc71c71c71c71d
3fefae147ae147ae	3fd999999999999a	3fefae147ae147ae	3fd9fa43fe5c91d2	3fef3831f3831f38	3fd9dbcc48676f32
3fefae147ae147ae	3fe0000000000000	3f50624dd2f1a9fc	3fdfae3e6c4c5975	3fefffd5a257937a	407f400000000000
3fefae147ae147ae	3fe0000000000000	3f947ae147ae147b	3fdfb15b573eab36	3feffcb102115eb6	4039000000000000
3fefae147ae147ae	3fe0000000000000	3fb999999999999a	3fdfbe76c8b43958	3fefef7bdef7bdef	4014000000000000
3fefae147ae147ae	3fe0000000000000	3fc999999999999a	3fdfced916872b02	3fefdf08c1ac8e2a	4004000000000000
3fefae147ae147ae	3fe0000000000000	3fd999999999999a	3fdfef9db22d0e56	3fefbe55298e1bb4	3ff4000000000000
3fefae147ae147ae	3fe0000000000000	3fe0000000000000	3fe0000000000000	3fefae147ae147ae	3ff0000000000000
3fefae147ae147ae	3fe0000000000000	3fe8000000000000	3fe0147ae147ae14	3fef85bb39503d23	3fe5555555555555
3fefae147ae147ae	3fe0000000000000	3feccccccccccccd	3fe020c49ba5e354	3fef6db6db6db6db	3fe1c71c71c71c72
3fefae147ae147ae	3fe0000000000000	3fefae147ae147ae	3fe028240b780347	3fef5f5f5f5f5f5f	3fe0295fad40a57f
3fefae147ae147ae	3fe8000000000000	3f50624dd2f1a9fc	3fe7c2a454de7ea5	3fefffe3c18340c3	4087700000000000
3fefae147ae147ae	3fe8000000000000	3f947ae147ae147b	3fe7c432ca57a786	3feffdcb433fa9f8	4042c00000000000
3fefae147ae147ae	3fe8000000000000	3fb999999999999a	3fe7cac083126e97	3feff4fb5a09fc36	401e000000000000
3fefae147ae147ae	3fe8000000000000	3fc999999999999a	3fe7d2f1a9fbe76c	3fefe9fe47dd9d50	400e000000000000
3fefae147ae147ae	3fe8000000000000	3fd999999999999a	3fe7e353f7ced916	3fefd41abfb32ecf	3ffe000000000000
3fefae147ae147ae	3fe8000000000000	3fe0000000000000	3fe7eb851eb851eb	3fefc9343a388224	3ff8000000000000
3fefae147ae147ae	3fe8000000000000	3fe8000000000000	3fe8000000000000	3fefae147ae147ad	3ff0000000000000
3fefae147ae147ae	3fe8000000000000	3feccccccccccccd	3fe80c49ba5e353f	3fef9de4683d513f	3feaaaaaaaaaaaaa
3fefae147ae147ae	3fe8000000000000	3fefae147ae147ae	3fe813a92a305532	3fef9435e50d7943	3fe83e0f83e0f83e
3fefae147ae147ae	3feccccccccccccd	3f50624dd2f1a9fc	3fec8327674d1633	3fefffe8769494ef	408c200000000000
3fefae147ae147ae	3feccccccccccccd	3f947ae147ae147b	3fec84b5dcc63f14	3feffe295d4cc109	4046800000000000
3fefae147ae147ae	3feccccccccccccd	3fb999999999999a	3fec8b4395810625	3feff6d0eec7bfb7	4022000000000000
3fefae147ae147ae	3feccccccccccccd	3fc999999999999a	3fec9374bc6a7efa	3fefeda7218a76af	4012000000000000
3fefae147ae147ae	3feccccccccccccd	3fd999999999999a	3feca3d70a3d70a4	3fefdb6340edfada	4002000000000000
3fefae147ae147ae	3feccccccccccccd	3fe0000000000000	3fecac083126e979	3fefd24924924925	3ffccccccccccccd
3fefae147ae147ae	3feccccccccccccd	3fe8000000000000	3fecc083126e978e	3fefbb9e8ebe9c6b	3ff3333333333333
3fefae147ae147ae	3feccccccccccccd	3feccccccccccccd	3feccccccccccccd	3fefae147ae147ae	3ff0000000000000
3fefae147ae147ae	3feccccccccccccd	3fefae147ae147ae	3fecd42c3c9eecc0	3fefa5fa5fa5fa5f	3fed1745d1745d18
3fefae147ae147ae	3fefae147ae147ae	3f50624dd2f1a9fc	3fef5d0fa58f7121	3fefffea9a571920	408ef00000000000
3fefae147ae147ae	3fefae147ae147ae	3f947ae147ae147b	3fef5e9e1b089a02	3feffe542409b6ef	4048c00000000000
3fefae147ae147ae	3fefae147ae147ae	3fb999999999999a	3fef652bd3c36113	3feff7a672c1fa00	4023cccccccccccc
3fefae147ae147ae	3fefae147ae147ae	3fc999999999999a	3fef6d5cfaacd9e8	3fefef513fe3a3b9	4013cccccccccccc
3fefae147ae147ae	3fefae147ae147ae	3fd999999999999a	3fef7dbf487fcb92	3fefdeb3dbaf5b98	4003cccccccccccc
3fefae147ae147ae	3fefae147ae147ae	3fe0000000000000	3fef85f06f694467	3fefd66ba396e861	3fffae147ae147ae
3fefae147ae147ae	3fefae147ae147ae	3fe8000000000000	3fef9a6b50b0f27c	3fefc1c9e045ad42	3ff51eb851eb851f
3fefae147ae147ae	3fefae147ae147ae	3feccccccccccccd	3fefa6b50b0f27bb	3fefb575a25bc72a	3ff1999999999999
3fefae147ae147ae	3fefae147ae147ae	3fefae147ae147ae	3fefae147ae147ae	3fefae147ae147ae	3ff0000000000000
